2420.0,3.1,589.68,9.87
2430.0,2.8,667.58,12.86
2430.0,3.1,576.27,8.54
2430.0,3.1,576.49,8.58
2430.0,3.1,589.64,9.53
2430.0,3.1,591.83,9.79
2440.0,2.9,669.9,12.79
2440.0,3.1,591.79,9.45
2440.0,3.1,593.97,9.71
2440.0,3.2,578.38,8.45
2440.0,3.2,578.61,8.5
2450.0,2.9,672.22,12.72
2450.0,3.1,593.94,9.37
2450.0,3.1,596.11,9.63
2450.0,3.2,580.49,8.37
2450.0,3.2,580.72,8.41
2460.0,2.9,674.53,12.64
2460.0,3.1,596.09,9.28
2460.0,3.1,598.25,9.55
2460.0,3.2,582.6,8.28
2460.0,3.2,582.83,8.32
2470.0,2.9,676.85,12.57
2470.0,3.2,584.71,8.19
2470.0,3.2,584.94,8.23
